# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000023697   12   16064106   16190216    194      29  127541     -0.59037    3.3307e-16     -0.59037
ENSG00000188991   12   16341419   16430619    343      17  129520     -0.17997    3.6082e-16     -0.17997
ENSG00000008394   12   16500076   16762193    489      51  127229      -1.0722    4.4409e-16      -1.0722
ENSG00000048540   12   16701307   16763528     64      19  121822      -1.2601    4.4409e-16      -1.2601
ENSG00000283240   12   16814700   16941309    266      28  128669      0.17701    3.6082e-16      0.17701
ENSG00000256994   12   17662287   17742926    246      29  126947      0.93127    3.3307e-16      0.93127
ENSG00000256389   12   17742191   17768397     69      13  125892      0.46501    3.3307e-16      0.46501
ENSG00000111404   12   18233803   18473041    796      35  129286      -0.2413    3.6082e-16      -0.2413
ENSG00000139144   12   18400548   18801350   1109      52  128240     -0.10884    3.4694e-16     -0.10884
ENSG00000139151   12   18836103   18890991    191      23  127377     -0.91902    3.3307e-16     -0.91902
ENSG00000255648   12   18867729   18890812     73      12  125141      -1.8631    4.4409e-16      -1.8631
ENSG00000177938   12   18891035   18892121      1       1  130644     -0.70497    3.3307e-16     -0.70497
ENSG00000052126   12   19282686   19529334    622      34  128816      -1.0848    4.4409e-16      -1.0848
ENSG00000139154   12   19556979   19873735   1467      65  128309      -1.9689    4.4409e-16      -1.9689
ENSG00000255910   12   19928385   20162871    981      78  127495      -1.6803    4.4409e-16      -1.6803
ENSG00000256287   12   20167714   20251802    359      19  126783      0.35094    3.3307e-16      0.35094
ENSG00000256499   12   20273914   20282747     22       8  122826      0.47492    3.3307e-16      0.47492
ENSG00000256879   12   20514666   20523196     16       4  130333     -0.30588    3.3307e-16     -0.30588
ENSG00000172572   12   20522179   20837315   1034      77  129030      -1.4647    4.4409e-16      -1.4647
ENSG00000139155   12   20848289   20906320    209      21  129060      0.41353    3.3307e-16      0.41353
ENSG00000111700   12   20963636   21069845    551      20  129185      -1.6082    4.4409e-16      -1.6082
ENSG00000257046   12   20968608   21243179   1099      26  129288      -1.6575    4.4409e-16      -1.6575
ENSG00000257062   12   21200113   21329829    435      25  129187      -1.1584    4.4409e-16      -1.1584
ENSG00000134538   12   21284136   21392180    396      23  129633     -0.67029    3.3307e-16     -0.67029
ENSG00000084453   12   21417534   21572528    524      34  128183      -1.8397    4.4409e-16      -1.8397
ENSG00000121351   12   21507893   21532912     99      13  128734      -1.4865    4.4409e-16      -1.4865
ENSG00000121350   12   21590549   21624186    203      10  129774      -0.2353    3.6082e-16      -0.2353
ENSG00000004700   12   21621845   21654603    118      19  129218     -0.50707    3.3307e-16     -0.50707
ENSG00000111711   12   21654715   21671342     77      13  130163      -0.6858    3.3307e-16      -0.6858
ENSG00000134548   12   21679241   21690311     31       6  129245     -0.29768    3.3307e-16     -0.29768
ENSG00000111713   12   21689123   21757781    263      19  126715      -1.5833    4.4409e-16      -1.5833
ENSG00000111716   12   21788276   21910791    156      11  126297     -0.47996    3.3307e-16     -0.47996
ENSG00000256615   12   21815247   21912966    131      10  126823     -0.41456    3.3307e-16     -0.41456
ENSG00000255644   12   21912914   21919639      2       1  120131     -0.35019    3.3307e-16     -0.35019
ENSG00000121361   12   21917889   21928515      4       2  125387      0.23951    3.6082e-16      0.23951
ENSG00000069431   12   21950335   22095463    295      30  127356     -0.37107    3.3307e-16     -0.37107
ENSG00000257022   12   21980144   22040891    159      22  128720      0.25744    3.3307e-16      0.25744
ENSG00000111726   12   22199108   22218608     35       7  129393     -0.91917    3.3307e-16     -0.91917
ENSG00000111728   12   22216707   22589975   1103      57  127206       0.7242    3.3307e-16       0.7242
ENSG00000111731   12   22601517   22697480    153       7  128203    -0.066597    3.4694e-16    -0.066597
ENSG00000250166   12   22754359   22771801     29       4  127054      0.45171    3.3307e-16      0.45171
ENSG00000257023   12   22762162   22777949     32       5  127448      0.32656    3.3307e-16      0.32656
ENSG00000139163   12   22778009   22843599     97      11  127867        1.482    4.4409e-16        1.482
ENSG00000256995   12   22852793   23327059   1300     135  127622       3.0744    4.4409e-16       3.0744
ENSG00000256321   12   23252302   23344521    239      23  128561       2.0724    4.4409e-16       2.0724
ENSG00000115934   12   23334268   23404433    113      14  127558       1.4158    4.4409e-16       1.4158
ENSG00000134532   12   23682434   24715478   2891     221  128349       2.8353    4.4409e-16       2.8353
ENSG00000256473   12   23790907   23791421      2       1  128488      -1.1405    4.4409e-16      -1.1405
ENSG00000256120   12   24376205   24390899     55      10  129588     -0.52622    3.3307e-16     -0.52622
ENSG00000197503   12   24719898   24737102     54      11  129340     -0.90144    3.3307e-16     -0.90144
ENSG00000255745   12   24857499   24927147    266      16  128932     0.041513    3.4694e-16     0.041513
ENSG00000060982   12   24962956   25102393    515      44  128813    -0.065707    3.4694e-16    -0.065707
ENSG00000256482   12   24983355   24989492     31       5  130644      0.95943    3.3307e-16      0.95943
ENSG00000255921   12   25102097   25113092     40      12  127914      0.49655    3.3307e-16      0.49655
ENSG00000226397   12   25146358   25159337     37      12  127914     0.093236    3.4694e-16     0.093236
ENSG00000118308   12   25157276   25261268    425      56  128645    -0.062647    3.4694e-16    -0.062647
ENSG00000258449   12   25249802   25253914     12       5  128541      -0.3158    3.3307e-16      -0.3158
ENSG00000276842   12   25256058   25256803      4       1  130644     -0.27208    3.3307e-16     -0.27208
ENSG00000118307   12   25261354   25348096    280      17  128124      -1.5697    4.4409e-16      -1.5697
ENSG00000205707   12   25348150   25362579     40       7  125410      -1.1646    4.4409e-16      -1.1646
ENSG00000133703   12   25357723   25403870    157      16  128061      -1.9707    4.4409e-16      -1.9707
ENSG00000275197   12   25378037   25378599      1       1  130644      0.43079    3.3307e-16      0.43079
ENSG00000278743   12   25538604   25539175      8       3  123449     -0.51291    3.3307e-16     -0.51291
ENSG00000152936   12   25562241   25801513    805      55  128683     -0.51992    3.3307e-16     -0.51992
ENSG00000256686   12   25935640   25967105     55       9  129444     -0.29408    3.3307e-16     -0.29408
ENSG00000256440   12   25984350   25987116     11       4  129373      -1.3154    4.4409e-16      -1.3154
ENSG00000246695   12   26092262   26112698     67      16  129336      0.11204    3.4694e-16      0.11204
ENSG00000123094   12   26111962   26232825    492      34  129117     -0.30202    3.3307e-16     -0.30202
ENSG00000123095   12   26272959   26278060      9       4  129394       1.3525    4.4409e-16       1.3525
ENSG00000123096   12   26274924   26452223    564      54  129266      0.38769    3.3307e-16      0.38769
ENSG00000256894   12   26278088   26279550      3       1  130644       1.4297    4.4409e-16       1.4297
ENSG00000256234   12   26364097   26488789    424      48  128990      -1.7026    4.4409e-16      -1.7026
ENSG00000255858   12   26468648   26470746      9       3  128861      -1.1813    4.4409e-16      -1.1813
ENSG00000255968   12   26471886   26574395    292      49  127902       0.6043    3.3307e-16       0.6043
ENSG00000123104   12   26489448   26986131   1504      94  128592     -0.66748    3.3307e-16     -0.66748
ENSG00000234428   12   26776302   26802412     64      15  129258      -1.3443    4.4409e-16      -1.3443
ENSG00000064102   12   27058114   27091259     71      13  127980       1.3272    4.4409e-16       1.3272
ENSG00000111790   12   27091316   27119583     69      14  129262      -1.3545    4.4409e-16      -1.3545
ENSG00000247903   12   27124519   27132515     16       7  130644     -0.55311    3.3307e-16     -0.55311
ENSG00000064115   12   27126128   27167367    108      21  127828     -0.54136    3.3307e-16     -0.54136
ENSG00000152944   12   27175479   27219276    124      17  129056     0.041079    3.4694e-16     0.041079
ENSG00000214700   12   27233991   27235447     10       4  130644      0.35112    3.3307e-16      0.35112
ENSG00000256226   12   27258084   27314326    165      19  129484     -0.07958    3.4694e-16     -0.07958
ENSG00000211455   12   27396901   27478892    243      31  129586     -0.29322    3.3307e-16     -0.29322
ENSG00000029153   12   27485787   27578222    270      31  129090     -0.63818    3.3307e-16     -0.63818
ENSG00000245311   12   27542722   27599558    144      17  128622       -3.305    4.4409e-16       -3.305
ENSG00000165935   12   27619743   27655118    186      12  127563      -2.7969    4.4409e-16      -2.7969
ENSG00000110841   12   27676364   27848497    560      43  129489      -1.6519    4.4409e-16      -1.6519
ENSG00000248100   12   27699983   27705706     21       4  129328      -0.7076    3.3307e-16      -0.7076
ENSG00000256377   12   27849321   27863703     31       6  129667      0.57476    3.3307e-16      0.57476
ENSG00000174236   12   27849452   27850529      2       1  130644      0.15064    3.6082e-16      0.15064
ENSG00000256504   12   27857501   27861298     11       3  128295      0.94282    3.3307e-16      0.94282
ENSG00000061794   12   27863706   27909228     88      12  129042      0.35297    3.3307e-16      0.35297
ENSG00000205693   12   27915671   27924209     33       3  129675      -1.1765    4.4409e-16      -1.1765
ENSG00000087448   12   27932953   27955973     42      10  125253       -1.654    4.4409e-16       -1.654
ENSG00000256512   12   27951574   27953641      4       2  126625      -2.1213    4.4409e-16      -2.1213
ENSG00000087494   12   28111017   28125638     43       9  127808     -0.46098    3.3307e-16     -0.46098
ENSG00000257042   12   28111450   28122746     34       7  128664     -0.40423    3.3307e-16     -0.40423
ENSG00000123106   12   28286182   28734444   1134      18  126316       -2.246    4.4409e-16       -2.246
ENSG00000247934   12   28316231   28343671     95       8  127036     -0.60266    3.3307e-16     -0.60266
ENSG00000256513   12   28974908   28978764     10       5  127841      -1.4706    4.4409e-16      -1.4706
ENSG00000257258   12   29296129   29301608     27       5  129849       1.1176    4.4409e-16       1.1176
ENSG00000064763   12   29302036   29493913    570      26  129247     -0.61319    3.3307e-16     -0.61319
ENSG00000275278   12   29309381   29309924      2       1  130644      -0.2321    3.6082e-16      -0.2321
ENSG00000275476   12   29430330   29430815      1       1  130644    -0.015592    3.5041e-16    -0.015592
ENSG00000257176   12   29433351   29470781     94      10  130133     -0.61771    3.3307e-16     -0.61771
ENSG00000274315   12   29484367   29484869      2       1  127491      -1.0803    4.4409e-16      -1.0803
ENSG00000087502   12   29490285   29534122     82      10  128655      0.40064    3.3307e-16      0.40064
ENSG00000257599   12   29542222   29640421    313      18  128882      -1.8349    4.4409e-16      -1.8349
ENSG00000187950   12   29565407   29650619    275      18  128279      -2.1274    4.4409e-16      -2.1274
ENSG00000133687   12   29653773   29937692   1041      71  128946       2.2849    4.4409e-16       2.2849
ENSG00000257456   12   29672664   29682907     27       6  128757      0.49424    3.3307e-16      0.49424
ENSG00000257262   12   30353916   30370849     58       8  130337      0.34593    3.3307e-16      0.34593
ENSG00000257756   12   30383712   30449640    475      20  128682       1.5426    4.4409e-16       1.5426
ENSG00000133704   12   30781922   30848920    200      13  129694       1.2229    4.4409e-16       1.2229
ENSG00000110888   12   30862486   30907885    126      13  128638       1.4367    4.4409e-16       1.4367
ENSG00000246331   12   30908008   30933673     67      11  129599     -0.14694    3.6082e-16     -0.14694
