"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"BP"	"Unique in Amyg - Down"	"GO:0032836"	"glomerular basement membrane development"	4	"4/768"	"11/18913"	8.95501893939394	0.0007082471577848	0.0398173676105591	"Myo1e, Nid1, Col4a4, Lamb2"
"BP"	"Unique in Amyg - Down"	"GO:0072102"	"glomerulus morphogenesis"	4	"4/768"	"11/18913"	8.95501893939394	0.0007082471577848	0.0398173676105591	"Pdgfra, Pdgfrb, Mtss1, Notch3"
"BP"	"Unique in Amyg - Down"	"GO:0006865"	"amino acid transport"	18	"18/768"	"189/18913"	2.3453621031746	0.000713097992595178	0.0398173676105591	"P2rx7, Slc6a11, Ntsr1, Ttyh2, Slc6a9, Slc17a8, Slc6a6, Slc7a14, Slc6a8, Slc38a10, Slc11a1, Arhgef11, Slc12a2, Slc7a2, Slc32a1, Slc38a6, Slc25a13, Abat"
"BP"	"Unique in Amyg - Down"	"GO:0003333"	"amino acid transmembrane transport"	13	"13/768"	"114/18913"	2.80826251827485	0.000730469065529419	0.0398173676105591	"Slc6a11, Ntsr1, Ttyh2, Slc6a9, Slc17a8, Slc6a6, Slc7a14, Slc38a10, Slc11a1, Arhgef11, Slc7a2, Slc38a6, Slc25a13"
"BP"	"Unique in Amyg - Down"	"GO:0035023"	"regulation of Rho protein signal transduction"	12	"12/768"	"100/18913"	2.95515625	0.000732131823121628	0.0398173676105591	"Abca1, Myo9b, Dock6, Itga3, Abl1, Lpar2, Sema4d, Dock8, Pdgfrb, Kank2, Dock7, Robo1"
"BP"	"Unique in Amyg - Down"	"GO:0048708"	"astrocyte differentiation"	12	"12/768"	"100/18913"	2.95515625	0.000732131823121628	0.0398173676105591	"Abcc1, Notch1, Nr1d1, Abl1, Id4, Mag, Cntn2, Csf1r, Lamc3, Kdm4a, Sox6, Lamb2"
"BP"	"Unique in Amyg - Down"	"GO:0060485"	"mesenchyme development"	27	"27/768"	"340/18913"	1.95561810661765	0.000732994345323826	0.0398173676105591	"Phldb1, Ptk7, Lama5, Erbb3, Sema6d, Notch1, Sema6a, Dicer1, Ednrb, Sema4c, Axin2, Flna, Ncam1, Sema4d, Pdgfrb, Dchs1, Mdm4, Tbx2, Dab2, Acta2, Amer1, Col1a1, Akna, Lrp6, Robo1, Epb41l5, Trim62"
"BP"	"Unique in Amyg - Down"	"GO:0043507"	"positive regulation of JUN kinase activity"	8	"8/768"	"49/18913"	4.02062074829932	0.00073416082344525	0.0398173676105591	"Fzd5, Map3k1, Map2k7, Vangl2, Map3k11, Axin1, Ern1, Arhgef5"
"BP"	"Unique in Amyg - Down"	"GO:0048710"	"regulation of astrocyte differentiation"	7	"7/768"	"38/18913"	4.53642406798246	0.000743577346944176	0.0398173676105591	"Notch1, Nr1d1, Id4, Mag, Cntn2, Csf1r, Kdm4a"
"BP"	"Unique in Amyg - Down"	"GO:0060117"	"auditory receptor cell development"	7	"7/768"	"38/18913"	4.53642406798246	0.000743577346944176	0.0398173676105591	"Rest, Scrib, Tecta, Whrn, Cdh23, Myo3a, Pls1"
"BP"	"Unique in Amyg - Down"	"GO:0051984"	"positive regulation of chromosome segregation"	6	"6/768"	"28/18913"	5.27706473214286	0.000769535243212962	0.0407689948000059	"Sirt2, Ncapd2, Mad1l1, Cenpe, Numa1, Ncapd3"
"BP"	"Unique in Amyg - Down"	"GO:0038127"	"ERBB signaling pathway"	14	"14/768"	"130/18913"	2.65206330128205	0.000824867753750086	0.0432404359334255	"Ptk7, Erbb3, Sh3tc2, Gab1, Abl1, Egf, Iqgap1, Hip1r, Cpne3, Neu3, Esr2, Bcar1, Npr2, Mvb12b"
"BP"	"Unique in Amyg - Down"	"GO:0050767"	"regulation of neurogenesis"	35	"35/768"	"488/18913"	1.76623068220628	0.000850939530467575	0.0441424881430055	"Kdr, Prtg, Rest, Tp53, Sema6d, Notch1, Rgma, Myrf, Nr1d1, Slc30a1, Dicer1, Chd7, Id4, Plxnb3, Plxnb2, Sirt2, Tmem98, Mir137, Tf, Mag, Sema4d, Obsl1, Wls, Csf1r, Dip2b, Dock7, Appl2, Cdon, Gjc2, Kdm4a, Drd3, Xrcc6, Cers2, Dusp10, Robo1"
"BP"	"Unique in Amyg - Down"	"GO:0060562"	"epithelial tube morphogenesis"	30	"30/768"	"399/18913"	1.851601660401	0.000931460253418968	0.0475279897384136	"Kdr, Ptk7, Tnc, Lama5, Scrib, Notch1, Rgma, Med12, Abl1, Pdgfra, Dicer1, Egf, Plxnb2, Fgf1, Sema4c, Npnt, Rbm15, Lama1, Vangl2, Pkd1, Dchs1, Ahi1, Slc12a2, Col4a1, Cc2d2a, Tbx2, Mtss1, Lrp6, Robo1, Greb1l"
"BP"	"Unique in Amyg - Down"	"GO:0060071"	"Wnt signaling pathway, planar cell polarity pathway"	6	"6/768"	"29/18913"	5.09509698275862	0.000937321944350784	0.0475279897384136	"Ccdc88c, Med12, Abl1, Vangl2, Dab2, Nkd1"
"BP"	"Unique in Amyg - Down"	"GO:0001654"	"eye development"	35	"35/768"	"491/18913"	1.75543904871012	0.000947210698281389	0.0475279897384136	"Arsg, Rpgr, Hps1, Fzd5, Kdr, Map3k1, Notch1, Ift140, Ttll5, Pdgfra, C3, Chd7, Fscn2, Slc17a8, Sall2, Lama1, Sh3pxd2b, Samd11, Pdgfrb, Nhs, Lamc3, Ahi1, Ephb1, Col4a1, Cdon, Cc2d2a, Tbx2, Irx5, Crybg3, Rpe65, Opn4, Lamb2, Ppp2r3a, Mitf, Lrp6"
"BP"	"Unique in Amyg - Down"	"GO:0034446"	"substrate adhesion-dependent cell spreading"	12	"12/768"	"103/18913"	2.86908373786408	0.00095437730398421	0.0475279897384136	"Dock5, Lama5, Abl1, Flna, Dock1, Carmil1, Actn4, Bcar1, Ntn4, Dab2, Lamb2, Itgav"
"BP"	"Unique in Amyg - Down"	"GO:0015871"	"choline transport"	4	"4/768"	"12/18913"	8.20876736111111	0.00102836289745935	0.0497208468868695	"Slc6a8, Slc44a1, Slc44a2, Flvcr1"
"BP"	"Unique in Amyg - Down"	"GO:0097017"	"renal protein absorption"	4	"4/768"	"12/18913"	8.20876736111111	0.00102836289745935	0.0497208468868695	"Cd2ap, Ednrb, Dab2, Kirrel1"
"BP"	"Unique in Amyg - Down"	"GO:2000739"	"regulation of mesenchymal stem cell differentiation"	4	"4/768"	"12/18913"	8.20876736111111	0.00102836289745935	0.0497208468868695	"Rest, Pdgfra, Ltbp3, Sox6"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0006457"	"protein folding"	7	"7/49"	"197/18913"	13.7150108774474	7.09287366620647e-07	0.000846889115745052	"Hsp90aa1, Hspa5, Hyou1, Dnaja1, Hsph1, Pdia6, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0099505"	"regulation of presynaptic membrane potential"	4	"4/49"	"48/18913"	32.1649659863946	7.11377641704286e-06	0.00424692452097459	"Kcnj3, Kcnc2, Kcnj9, Kctd16"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0051085"	"chaperone cofactor-dependent protein refolding"	3	"3/49"	"32/18913"	36.1855867346939	7.68832024027835e-05	0.0239336087597003	"Hspa5, Hsph1, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0034976"	"response to endoplasmic reticulum stress"	6	"6/49"	"279/18913"	8.30063638358569	8.0179593834842e-05	0.0239336087597003	"Hspa5, Hyou1, Derl3, Pdia6, Elavl4, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0035967"	"cellular response to topologically incorrect protein"	4	"4/49"	"108/18913"	14.2955404383976	0.000174812373647566	0.0387396577049446	"Hspa5, Derl3, Pdia6, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0051084"	"'de novo' post-translational protein folding"	3	"3/49"	"45/18913"	25.7319727891156	0.000214808534880732	0.0387396577049446	"Hspa5, Hsph1, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:1903573"	"negative regulation of response to endoplasmic reticulum stress"	3	"3/49"	"46/18913"	25.1725820763088	0.00022937735828896	0.0387396577049446	"Hspa5, Hyou1, Pdia6"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0006458"	"'de novo' protein folding"	3	"3/49"	"48/18913"	24.1237244897959	0.000260401765136363	0.0387396577049446	"Hspa5, Hsph1, Sdf2l1"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:1903894"	"regulation of IRE1-mediated unfolded protein response"	2	"2/49"	"10/18913"	77.195918367347	0.000292007470137774	0.0387396577049446	"Hspa5, Pdia6"
"BP"	"Shared: Up in Hb, Up in Amyg"	"GO:0035966"	"response to topologically incorrect protein"	4	"4/49"	"133/18913"	11.6084087770447	0.000387534908963974	0.0462716681302985	"Hspa5, Derl3, Pdia6, Sdf2l1"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0032836"	"glomerular basement membrane development"	1	"1/3"	"11/18913"	573.121212121212	0.00174390913813394	0.0365534443781783	"Col4a3"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0038063"	"collagen-activated tyrosine kinase receptor signaling pathway"	1	"1/3"	"12/18913"	525.361111111111	0.00190234572011405	0.0365534443781783	"Col4a3"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0016553"	"base conversion or substitution editing"	1	"1/3"	"13/18913"	484.948717948718	0.00206076553720491	0.0365534443781783	"Adarb2"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0086100"	"endothelin receptor signaling pathway"	1	"1/3"	"13/18913"	484.948717948718	0.00206076553720491	0.0365534443781783	"Plcb4"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0038065"	"collagen-activated signaling pathway"	1	"1/3"	"17/18913"	370.843137254902	0.00269427717442194	0.0365534443781783	"Col4a3"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0048015"	"phosphatidylinositol-mediated signaling"	1	"1/3"	"23/18913"	274.101449275362	0.00364404183437739	0.0365534443781783	"Plcb4"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:1905563"	"negative regulation of vascular endothelial cell proliferation"	1	"1/3"	"23/18913"	274.101449275362	0.00364404183437739	0.0365534443781783	"Col4a3"
"BP"	"Shared: Up in Hb, Down in Amyg"	"GO:0007602"	"phototransduction"	1	"1/3"	"26/18913"	242.474358974359	0.0041186979581046	0.0365534443781783	"Plcb4"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0002084"	"protein depalmitoylation"	1	"1/3"	"10/18913"	630.433333333333	0.00158545579037817	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0048241"	"epinephrine transport"	1	"1/3"	"13/18913"	484.948717948718	0.00206076553720491	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1905668"	"positive regulation of protein localization to endosome"	1	"1/3"	"14/18913"	450.309523809524	0.00221916859029436	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0098734"	"macromolecule depalmitoylation"	1	"1/3"	"15/18913"	420.288888888889	0.00237755488026914	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1905666"	"regulation of protein localization to endosome"	1	"1/3"	"15/18913"	420.288888888889	0.00237755488026914	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0042159"	"lipoprotein catabolic process"	1	"1/3"	"18/18913"	350.240740740741	0.00285261318037433	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0035372"	"protein localization to microtubule"	1	"1/3"	"20/18913"	315.216666666667	0.0031692349144663	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0042415"	"norepinephrine metabolic process"	1	"1/3"	"21/18913"	300.206349206349	0.00332752064438002	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0046597"	"negative regulation of viral entry into host cell"	1	"1/3"	"27/18913"	233.493827160494	0.00427688315989039	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0036010"	"protein localization to endosome"	1	"1/3"	"33/18913"	191.040404040404	0.00522564261839975	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1903901"	"negative regulation of viral life cycle"	1	"1/3"	"35/18913"	180.12380952381	0.00554176179168497	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0030325"	"adrenal gland development"	1	"1/3"	"42/18913"	150.103174603175	0.00664765149340796	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0046596"	"regulation of viral entry into host cell"	1	"1/3"	"48/18913"	131.340277777778	0.00759490414765829	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0095500"	"acetylcholine receptor signaling pathway"	1	"1/3"	"50/18913"	126.086666666667	0.00791052115930069	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	1	"1/3"	"52/18913"	121.23717948718	0.00822607124621688	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0052372"	"modulation by symbiont of entry into host"	1	"1/3"	"53/18913"	118.949685534591	0.00838382119512016	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0010719"	"negative regulation of epithelial to mesenchymal transition"	1	"1/3"	"54/18913"	116.746913580247	0.00854155441550253	0.0276273829516169	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1905145"	"cellular response to acetylcholine"	1	"1/3"	"54/18913"	116.746913580247	0.00854155441550253	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0035601"	"protein deacylation"	1	"1/3"	"56/18913"	112.577380952381	0.00885697067425384	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1905144"	"response to acetylcholine"	1	"1/3"	"57/18913"	110.602339181287	0.0090146537143968	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0072698"	"protein localization to microtubule cytoskeleton"	1	"1/3"	"60/18913"	105.072222222222	0.00948760248853953	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0043903"	"regulation of biological process involved in symbiotic interaction"	1	"1/3"	"61/18913"	103.349726775956	0.00964521863411505	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0098732"	"macromolecule deacylation"	1	"1/3"	"62/18913"	101.682795698925	0.0098028180582661	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0006584"	"catecholamine metabolic process"	1	"1/3"	"66/18913"	95.520202020202	0.0104330485583685	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0009712"	"catechol-containing compound metabolic process"	1	"1/3"	"66/18913"	95.520202020202	0.0104330485583685	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0055008"	"cardiac muscle tissue morphogenesis"	1	"1/3"	"67/18913"	94.0945273631841	0.0105905643887033	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0044380"	"protein localization to cytoskeleton"	1	"1/3"	"68/18913"	92.7107843137255	0.0107480635029364	0.0276273829516169	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0050432"	"catecholamine secretion"	1	"1/3"	"68/18913"	92.7107843137255	0.0107480635029364	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0098926"	"postsynaptic signal transduction"	1	"1/3"	"68/18913"	92.7107843137255	0.0107480635029364	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0003229"	"ventricular cardiac muscle tissue development"	1	"1/3"	"69/18913"	91.3671497584541	0.010905545901954	0.0276273829516169	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0003208"	"cardiac ventricle morphogenesis"	1	"1/3"	"76/18913"	82.9517543859649	0.0120074547435668	0.0294376309842283	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0060415"	"muscle tissue morphogenesis"	1	"1/3"	"81/18913"	77.8312757201646	0.0127940312262701	0.0303858241623915	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0051937"	"catecholamine transport"	1	"1/3"	"87/18913"	72.463601532567	0.0137373717937096	0.0314096489423773	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0048644"	"muscle organ morphogenesis"	1	"1/3"	"89/18913"	70.8352059925094	0.0140516850531688	0.0314096489423773	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0048525"	"negative regulation of viral process"	1	"1/3"	"94/18913"	67.0673758865248	0.0148371760270604	0.0322178679444739	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0015844"	"monoamine transport"	1	"1/3"	"104/18913"	60.6185897435898	0.0164069061743007	0.033195106664711	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0006576"	"biogenic amine metabolic process"	1	"1/3"	"106/18913"	59.4748427672956	0.0167206519759799	0.033195106664711	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0042157"	"lipoprotein metabolic process"	1	"1/3"	"108/18913"	58.3734567901234	0.017034331051628	0.033195106664711	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0046718"	"symbiont entry into host cell"	1	"1/3"	"108/18913"	58.3734567901234	0.017034331051628	0.033195106664711	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0044409"	"symbiont entry into host"	1	"1/3"	"111/18913"	56.7957957957958	0.0175047245693134	0.0332589766816955	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	1	"1/3"	"126/18913"	50.0343915343915	0.0198544412319148	0.0368033544786714	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0009308"	"amine metabolic process"	1	"1/3"	"131/18913"	48.1246819338422	0.0206368467832457	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0018958"	"phenol-containing compound metabolic process"	1	"1/3"	"135/18913"	46.6987654320988	0.0212624713510099	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0015695"	"organic cation transport"	1	"1/3"	"141/18913"	44.7115839243499	0.0222004085468767	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:1903900"	"regulation of viral life cycle"	1	"1/3"	"141/18913"	44.7115839243499	0.0222004085468767	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	1	"1/3"	"143/18913"	44.0862470862471	0.022512921065676	0.0370979317927298	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0051701"	"biological process involved in interaction with host"	1	"1/3"	"147/18913"	42.8866213151927	0.0231377463261176	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0003206"	"cardiac chamber morphogenesis"	1	"1/3"	"149/18913"	42.3109619686801	0.0234500590819525	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0003231"	"cardiac ventricle development"	1	"1/3"	"152/18913"	41.4758771929825	0.023918403392681	0.0370979317927298	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0050792"	"regulation of viral process"	1	"1/3"	"166/18913"	37.9779116465863	0.0261020303192877	0.0396750860853173	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0030178"	"negative regulation of Wnt signaling pathway"	1	"1/3"	"176/18913"	35.8200757575758	0.0276597683020425	0.0406533509922317	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0035270"	"endocrine system development"	1	"1/3"	"177/18913"	35.6177024482109	0.0278154506788953	0.0406533509922317	"Ly6e"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0001837"	"epithelial to mesenchymal transition"	1	"1/3"	"187/18913"	33.7130124777184	0.0293713605747068	0.0419939542726133	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0030308"	"negative regulation of cell growth"	1	"1/3"	"190/18913"	33.180701754386	0.0298378096147516	0.0419939542726133	"Dact3"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0099175"	"regulation of postsynapse organization"	1	"1/3"	"198/18913"	31.8400673400673	0.0310809430787062	0.0429482122542123	"Abhd17c"
"BP"	"Shared: Down in Hb, Up in Amyg"	"GO:0003205"	"cardiac chamber development"	1	"1/3"	"204/18913"	30.9035947712418	0.0320125959559912	0.0434456659402737	"Ly6e"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0022612"	"gland morphogenesis"	7	"7/35"	"169/18913"	22.3822485207101	2.18742194321479e-08	2.74958938262099e-05	"Notch2, Gdf7, Tgfbr2, Tgfa, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0048709"	"oligodendrocyte differentiation"	6	"6/35"	"147/18913"	22.0559766763848	2.68228401675453e-07	0.000168581550453022	"Cnp, Sox8, Gsn, Sox9, Opalin, Tspan2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0048754"	"branching morphogenesis of an epithelial tube"	6	"6/35"	"193/18913"	16.79911176906	1.32551685937612e-06	0.000413093578030752	"Sox8, Gdf7, Tgfbr2, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0010001"	"glial cell differentiation"	7	"7/35"	"326/18913"	11.6030674846626	1.88275514026841e-06	0.000413093578030752	"Cnp, Notch2, Sox8, Gsn, Sox9, Opalin, Tspan2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0030198"	"extracellular matrix organization"	7	"7/35"	"335/18913"	11.2913432835821	2.25546293547035e-06	0.000413093578030752	"Tgfbi, Antxr1, Col9a3, Aplp1, Loxl4, Ddr1, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0043062"	"extracellular structure organization"	7	"7/35"	"336/18913"	11.2577380952381	2.30044156421262e-06	0.000413093578030752	"Tgfbi, Antxr1, Col9a3, Aplp1, Loxl4, Ddr1, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0045229"	"external encapsulating structure organization"	7	"7/35"	"336/18913"	11.2577380952381	2.30044156421262e-06	0.000413093578030752	"Tgfbi, Antxr1, Col9a3, Aplp1, Loxl4, Ddr1, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0061138"	"morphogenesis of a branching epithelium"	6	"6/35"	"231/18913"	14.0356215213358	3.75468609161531e-06	0.000589955052145056	"Sox8, Gdf7, Tgfbr2, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0001763"	"morphogenesis of a branching structure"	6	"6/35"	"252/18913"	12.8659863945578	6.18932347384199e-06	0.000864442178513264	"Sox8, Gdf7, Tgfbr2, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0060562"	"epithelial tube morphogenesis"	7	"7/35"	"399/18913"	9.48020050125313	7.12493030633369e-06	0.000895603739506145	"Notch2, Sox8, Gdf7, Tgfbr2, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0042063"	"gliogenesis"	7	"7/35"	"441/18913"	8.57732426303855	1.36565626890261e-05	0.00156057266364599	"Cnp, Notch2, Sox8, Gsn, Sox9, Opalin, Tspan2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0030879"	"mammary gland development"	5	"5/35"	"204/18913"	13.2443977591036	3.4681941831192e-05	0.00363293340681736	"Tgfbr2, Tgfa, Ddr1, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0003416"	"endochondral bone growth"	3	"3/35"	"36/18913"	45.0309523809524	3.97519355969203e-05	0.00384370638810222	"Tgfbr2, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0002053"	"positive regulation of mesenchymal cell proliferation"	3	"3/35"	"37/18913"	43.8138996138996	4.32046337107382e-05	0.00387915889817128	"Tgfbr2, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0098868"	"bone growth"	3	"3/35"	"42/18913"	38.5979591836735	6.34304453820518e-05	0.00531547132301594	"Tgfbr2, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:1905314"	"semi-lunar valve development"	3	"3/35"	"45/18913"	36.0247619047619	7.81063776857905e-05	0.00613623229693992	"Notch2, Tgfbr2, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0010464"	"regulation of mesenchymal cell proliferation"	3	"3/35"	"46/18913"	35.2416149068323	8.34498060044358e-05	0.00617037683221034	"Tgfbr2, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0003149"	"membranous septum morphogenesis"	2	"2/35"	"10/18913"	108.074285714286	0.000148326541816126	0.00875438976313141	"Tgfbr2, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0003433"	"chondrocyte development involved in endochondral bone morphogenesis"	2	"2/35"	"10/18913"	108.074285714286	0.000148326541816126	0.00875438976313141	"Tgfbr2, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0060462"	"lung lobe development"	2	"2/35"	"10/18913"	108.074285714286	0.000148326541816126	0.00875438976313141	"Tgfbr2, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0071600"	"otic vesicle morphogenesis"	2	"2/35"	"10/18913"	108.074285714286	0.000148326541816126	0.00875438976313141	"Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0003179"	"heart valve morphogenesis"	3	"3/35"	"58/18913"	27.9502463054187	0.000167066196622332	0.00875438976313141	"Notch2, Tgfbr2, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0010463"	"mesenchymal cell proliferation"	3	"3/35"	"59/18913"	27.4765133171913	0.000175793311065818	0.00875438976313141	"Tgfbr2, Sox9, Fgfr2"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0003418"	"growth plate cartilage chondrocyte differentiation"	2	"2/35"	"11/18913"	98.2493506493507	0.000181077274336847	0.00875438976313141	"Tgfbr2, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0072173"	"metanephric tubule morphogenesis"	2	"2/35"	"11/18913"	98.2493506493507	0.000181077274336847	0.00875438976313141	"Sox8, Sox9"
"BP"	"Shared: Down in Hb, Down in Amyg"	"GO:0090184"	"positive regulation of kidney development"	2	"2/35"	"11/18913"	98.2493506493507	0.000181077274336847	0.00875438976313141	"Sox8, Sox9"
